Line 1 getShape : 48 20
Line 2 columns : 1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x9 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19Line 3 printHead 100 100
1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x9 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
36 46 12 9 17 80 22 47 71 3 75 9 27 32 92 22 2 51 18 11
40 19 98 99 17 75 9 36 18 24 66 23 41 24 22 8 35 57 70 49
35 35 22 73 79 84 48 82 19 32 30 69 1 20 79 61 36 37 55 97
1 77 73 32 99 43 72 58 48 25 43 67 55 58 21 20 55 11 82 99
85 77 95 67 75 51 29 81 83 72 2 7 23 46 14 54 43 67 96 72
84 38 64 28 81 51 30 32 44 78 46 50 42 43 12 87 6 94 1 1
91 52 23 59 48 4 90 67 61 69 7 2 25 55 26 84 61 50 7 72
29 15 56 51 48 86 64 3 27 21 41 32 54 53 74 49 2 36 61 11
75 3 86 26 54 20 15 63 43 29 94 11 6 26 79 22 73 83 21 41Line 92 drop 0 0 1x21 : true
Line 93 printHead 100 100
1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x9 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
10 26 83 88 49 60 81 29 17 88 59 9 49 13 11 17 58 9 5 87
31 80 49 6 85 92 36 28 27 96 29 0 17 83 72 27 46 41 88 61
66 34 44 10 67 71 12 61 50 51 80 68 39 73 45 97 4 45 42 94
70 61 49 64 68 52 45 70 93 11 7 69 68 38 48 86 76 35 28 65
55 91 53 13 89 38 97 59 5 13 52 55 50 85 26 16 25 32 1 2
93 12 18 57 54 16 24 90 64 20 81 84 26 2 33 72 94 76 92 42
33 84 97 80 13 39 74 28 21 51 51 26 89 77 75 18 33 8 19 92
73 42 56 78 25 34 55 31 45 32 62 9 27 66 10 79 68 52 45 34
83 35 30 4 74 71 45 21 28 88 20 62 83 79 11 3 98 56 72 28
33 15 22 45 99 9 42 92 93 96 49 76 44 72 99 1 0 82 26 96
28 30 87 82 50 13 39 17 66 67 18 3 72 2 2 56 96 75 48 48
14 28 74 79 1 15 35 45 95 13 79 61 92 89 90 29 12 35 36 54
98 42 26 7 65 10 34 99 40 66 7 50 15 96 40 71 90 8 4 51
91 46 50 34 1 1 91 1 17 49 66 46 58 34 59 48 2 15 76 6
71 28 0 20 86 64 49 53 30 18 44 45 6 93 66 18 72 15 68 70
49 23 71 83 3 39 1 77 21 33 37 65 54 44 14 36 38 1 5 12
44 84 25 75 86 5 94 29 64 92 32 70 8 57 94 57 91 40 95 71
76 12 74 10 2 24 99 82 74 57 72 53 95 8 22 84 70 83 72 56
13 15 61 13 19 54 15 14 23 91 16 32 34 71 91 53 53 42 44 10
46 40 21 36 19 59 97 92 27 68 4 51 1 38 57 21 0 39 83 27
85 93 11 84 83 63 38 71 50 97 16 7 41 22 6 18 65 62 19 30
33 15 34 30 59 81 96 0 17 40 61 86 57 33 32 77 45 24 63 83
7 47 23 46 72 92 33 55 45 96 6 97 13 58 74 1 78 88 49 64
67 12 49 7 0 39 92 53 25 80 53 51 29 59 18 7 44 24 52 34
57 63 56 42 13 66 70 41 43 73 58 23 25 90 76 23 56 68 14 97
68 14 92 68 97 15 62 3 43 26 10 67 58 23 44 90 96 99 11 4
93 26 31 1 2 82 4 4 70 63 53 91 73 88 51 57 14 70 63 4
28 84 16 21 4 17 65 46 33 50 20 81 20 86 66 63 74 18 84 65
71 25 70 98 50 44 54 92 6 57 9 83 1 98 42 22 15 51 90 99
75 27 47 6 37 77 44 29 3 66 13 67 30 49 27 95 87 27 25 77
13 57 26 91 4 83 3 83 44 73 81 13 47 21 75 93 49 22 92 30
74 21 31 60 85 55 35 12 97 78 78 83 15 64 3 33 30 6 97 8
83 20 96 24 44 1 7 49 18 84 85 73 77 71 15 95 48 9 66 72
36 46 12 9 17 80 22 47 71 3 75 9 27 32 92 22 2 51 18 11
40 19 98 99 17 75 9 36 18 24 66 23 41 24 22 8 35 57 70 49
35 35 22 73 79 84 48 82 19 32 30 69 1 20 79 61 36 37 55 97
1 77 73 32 99 43 72 58 48 25 43 67 55 58 21 20 55 11 82 99
85 77 95 67 75 51 29 81 83 72 2 7 23 46 14 54 43 67 96 72
84 38 64 28 81 51 30 32 44 78 46 50 42 43 12 87 6 94 1 1
91 52 23 59 48 4 90 67 61 69 7 2 25 55 26 84 61 50 7 72
29 15 56 51 48 86 64 3 27 21 41 32 54 53 74 49 2 36 61 11
75 3 86 26 54 20 15 63 43 29 94 11 6 26 79 22 73 83 21 41Line 94 printHead 100 100
1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x9 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
10 26 83 88 49 60 81 29 17 88 59 9 49 13 11 17 58 9 5 87
31 80 49 6 85 92 36 28 27 96 29 0 17 83 72 27 46 41 88 61
66 34 44 10 67 71 12 61 50 51 80 68 39 73 45 97 4 45 42 94
70 61 49 64 68 52 45 70 93 11 7 69 68 38 48 86 76 35 28 65
55 91 53 13 89 38 97 59 5 13 52 55 50 85 26 16 25 32 1 2
93 12 18 57 54 16 24 90 64 20 81 84 26 2 33 72 94 76 92 42
33 84 97 80 13 39 74 28 21 51 51 26 89 77 75 18 33 8 19 92
73 42 56 78 25 34 55 31 45 32 62 9 27 66 10 79 68 52 45 34
83 35 30 4 74 71 45 21 28 88 20 62 83 79 11 3 98 56 72 28
33 15 22 45 99 9 42 92 93 96 49 76 44 72 99 1 0 82 26 96
28 30 87 82 50 13 39 17 66 67 18 3 72 2 2 56 96 75 48 48
14 28 74 79 1 15 35 45 95 13 79 61 92 89 90 29 12 35 36 54
98 42 26 7 65 10 34 99 40 66 7 50 15 96 40 71 90 8 4 51
91 46 50 34 1 1 91 1 17 49 66 46 58 34 59 48 2 15 76 6
71 28 0 20 86 64 49 53 30 18 44 45 6 93 66 18 72 15 68 70
49 23 71 83 3 39 1 77 21 33 37 65 54 44 14 36 38 1 5 12
44 84 25 75 86 5 94 29 64 92 32 70 8 57 94 57 91 40 95 71
76 12 74 10 2 24 99 82 74 57 72 53 95 8 22 84 70 83 72 56
13 15 61 13 19 54 15 14 23 91 16 32 34 71 91 53 53 42 44 10
46 40 21 36 19 59 97 92 27 68 4 51 1 38 57 21 0 39 83 27
85 93 11 84 83 63 38 71 50 97 16 7 41 22 6 18 65 62 19 30
33 15 34 30 59 81 96 0 17 40 61 86 57 33 32 77 45 24 63 83
7 47 23 46 72 92 33 55 45 96 6 97 13 58 74 1 78 88 49 64
67 12 49 7 0 39 92 53 25 80 53 51 29 59 18 7 44 24 52 34
57 63 56 42 13 66 70 41 43 73 58 23 25 90 76 23 56 68 14 97
68 14 92 68 97 15 62 3 43 26 10 67 58 23 44 90 96 99 11 4
93 26 31 1 2 82 4 4 70 63 53 91 73 88 51 57 14 70 63 4
28 84 16 21 4 17 65 46 33 50 20 81 20 86 66 63 74 18 84 65
71 25 70 98 50 44 54 92 6 57 9 83 1 98 42 22 15 51 90 99
75 27 47 6 37 77 44 29 3 66 13 67 30 49 27 95 87 27 25 77
13 57 26 91 4 83 3 83 44 73 81 13 47 21 75 93 49 22 92 30
74 21 31 60 85 55 35 12 97 78 78 83 15 64 3 33 30 6 97 8
83 20 96 24 44 1 7 49 18 84 85 73 77 71 15 95 48 9 66 72
36 46 12 9 17 80 22 47 71 3 75 9 27 32 92 22 2 51 18 11
40 19 98 99 17 75 9 36 18 24 66 23 41 24 22 8 35 57 70 49
35 35 22 73 79 84 48 82 19 32 30 69 1 20 79 61 36 37 55 97
1 77 73 32 99 43 72 58 48 25 43 67 55 58 21 20 55 11 82 99
85 77 95 67 75 51 29 81 83 72 2 7 23 46 14 54 43 67 96 72
84 38 64 28 81 51 30 32 44 78 46 50 42 43 12 87 6 94 1 1
91 52 23 59 48 4 90 67 61 69 7 2 25 55 26 84 61 50 7 72
29 15 56 51 48 86 64 3 27 21 41 32 54 53 74 49 2 36 61 11
75 3 86 26 54 20 15 63 43 29 94 11 6 26 79 22 73 83 21 41Line 95 drop 1 4 1x9 : true
Line 96 printHead 100 100
1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
10 26 83 88 49 60 81 29 17 59 9 49 13 11 17 58 9 5 87
31 80 49 6 85 92 36 28 27 29 0 17 83 72 27 46 41 88 61
66 34 44 10 67 71 12 61 50 80 68 39 73 45 97 4 45 42 94
70 61 49 64 68 52 45 70 93 7 69 68 38 48 86 76 35 28 65
55 91 53 13 89 38 97 59 5 52 55 50 85 26 16 25 32 1 2
93 12 18 57 54 16 24 90 64 81 84 26 2 33 72 94 76 92 42
33 84 97 80 13 39 74 28 21 51 26 89 77 75 18 33 8 19 92
73 42 56 78 25 34 55 31 45 62 9 27 66 10 79 68 52 45 34
83 35 30 4 74 71 45 21 28 20 62 83 79 11 3 98 56 72 28
33 15 22 45 99 9 42 92 93 49 76 44 72 99 1 0 82 26 96
28 30 87 82 50 13 39 17 66 18 3 72 2 2 56 96 75 48 48
14 28 74 79 1 15 35 45 95 79 61 92 89 90 29 12 35 36 54
98 42 26 7 65 10 34 99 40 7 50 15 96 40 71 90 8 4 51
91 46 50 34 1 1 91 1 17 66 46 58 34 59 48 2 15 76 6
71 28 0 20 86 64 49 53 30 44 45 6 93 66 18 72 15 68 70
49 23 71 83 3 39 1 77 21 37 65 54 44 14 36 38 1 5 12
44 84 25 75 86 5 94 29 64 32 70 8 57 94 57 91 40 95 71
76 12 74 10 2 24 99 82 74 72 53 95 8 22 84 70 83 72 56
13 15 61 13 19 54 15 14 23 16 32 34 71 91 53 53 42 44 10
46 40 21 36 19 59 97 92 27 4 51 1 38 57 21 0 39 83 27
85 93 11 84 83 63 38 71 50 16 7 41 22 6 18 65 62 19 30
33 15 34 30 59 81 96 0 17 61 86 57 33 32 77 45 24 63 83
7 47 23 46 72 92 33 55 45 6 97 13 58 74 1 78 88 49 64
67 12 49 7 0 39 92 53 25 53 51 29 59 18 7 44 24 52 34
57 63 56 42 13 66 70 41 43 58 23 25 90 76 23 56 68 14 97
68 14 92 68 97 15 62 3 43 10 67 58 23 44 90 96 99 11 4
93 26 31 1 2 82 4 4 70 53 91 73 88 51 57 14 70 63 4
28 84 16 21 4 17 65 46 33 20 81 20 86 66 63 74 18 84 65
71 25 70 98 50 44 54 92 6 9 83 1 98 42 22 15 51 90 99
75 27 47 6 37 77 44 29 3 13 67 30 49 27 95 87 27 25 77
13 57 26 91 4 83 3 83 44 81 13 47 21 75 93 49 22 92 30
74 21 31 60 85 55 35 12 97 78 83 15 64 3 33 30 6 97 8
83 20 96 24 44 1 7 49 18 85 73 77 71 15 95 48 9 66 72
36 46 12 9 17 80 22 47 71 75 9 27 32 92 22 2 51 18 11
40 19 98 99 17 75 9 36 18 66 23 41 24 22 8 35 57 70 49
35 35 22 73 79 84 48 82 19 30 69 1 20 79 61 36 37 55 97
1 77 73 32 99 43 72 58 48 43 67 55 58 21 20 55 11 82 99
85 77 95 67 75 51 29 81 83 2 7 23 46 14 54 43 67 96 72
84 38 64 28 81 51 30 32 44 46 50 42 43 12 87 6 94 1 1
91 52 23 59 48 4 90 67 61 7 2 25 55 26 84 61 50 7 72
29 15 56 51 48 86 64 3 27 41 32 54 53 74 49 2 36 61 11
75 3 86 26 54 20 15 63 43 94 11 6 26 79 22 73 83 21 41Line 97 getShape : 42 19
Line 98 getShape : 42 19
Line 99 printHead 100 100
1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
10 26 83 88 49 60 81 29 17 59 9 49 13 11 17 58 9 5 87
31 80 49 6 85 92 36 28 27 29 0 17 83 72 27 46 41 88 61
66 34 44 10 67 71 12 61 50 80 68 39 73 45 97 4 45 42 94
70 61 49 64 68 52 45 70 93 7 69 68 38 48 86 76 35 28 65
55 91 53 13 89 38 97 59 5 52 55 50 85 26 16 25 32 1 2
93 12 18 57 54 16 24 90 64 81 84 26 2 33 72 94 76 92 42
33 84 97 80 13 39 74 28 21 51 26 89 77 75 18 33 8 19 92
73 42 56 78 25 34 55 31 45 62 9 27 66 10 79 68 52 45 34
83 35 30 4 74 71 45 21 28 20 62 83 79 11 3 98 56 72 28
33 15 22 45 99 9 42 92 93 49 76 44 72 99 1 0 82 26 96
28 30 87 82 50 13 39 17 66 18 3 72 2 2 56 96 75 48 48
14 28 74 79 1 15 35 45 95 79 61 92 89 90 29 12 35 36 54
98 42 26 7 65 10 34 99 40 7 50 15 96 40 71 90 8 4 51
91 46 50 34 1 1 91 1 17 66 46 58 34 59 48 2 15 76 6
71 28 0 20 86 64 49 53 30 44 45 6 93 66 18 72 15 68 70
49 23 71 83 3 39 1 77 21 37 65 54 44 14 36 38 1 5 12
44 84 25 75 86 5 94 29 64 32 70 8 57 94 57 91 40 95 71
76 12 74 10 2 24 99 82 74 72 53 95 8 22 84 70 83 72 56
13 15 61 13 19 54 15 14 23 16 32 34 71 91 53 53 42 44 10
46 40 21 36 19 59 97 92 27 4 51 1 38 57 21 0 39 83 27
85 93 11 84 83 63 38 71 50 16 7 41 22 6 18 65 62 19 30
33 15 34 30 59 81 96 0 17 61 86 57 33 32 77 45 24 63 83
7 47 23 46 72 92 33 55 45 6 97 13 58 74 1 78 88 49 64
67 12 49 7 0 39 92 53 25 53 51 29 59 18 7 44 24 52 34
57 63 56 42 13 66 70 41 43 58 23 25 90 76 23 56 68 14 97
68 14 92 68 97 15 62 3 43 10 67 58 23 44 90 96 99 11 4
93 26 31 1 2 82 4 4 70 53 91 73 88 51 57 14 70 63 4
28 84 16 21 4 17 65 46 33 20 81 20 86 66 63 74 18 84 65
71 25 70 98 50 44 54 92 6 9 83 1 98 42 22 15 51 90 99
75 27 47 6 37 77 44 29 3 13 67 30 49 27 95 87 27 25 77
13 57 26 91 4 83 3 83 44 81 13 47 21 75 93 49 22 92 30
74 21 31 60 85 55 35 12 97 78 83 15 64 3 33 30 6 97 8
83 20 96 24 44 1 7 49 18 85 73 77 71 15 95 48 9 66 72
36 46 12 9 17 80 22 47 71 75 9 27 32 92 22 2 51 18 11
40 19 98 99 17 75 9 36 18 66 23 41 24 22 8 35 57 70 49
35 35 22 73 79 84 48 82 19 30 69 1 20 79 61 36 37 55 97
1 77 73 32 99 43 72 58 48 43 67 55 58 21 20 55 11 82 99
85 77 95 67 75 51 29 81 83 2 7 23 46 14 54 43 67 96 72
84 38 64 28 81 51 30 32 44 46 50 42 43 12 87 6 94 1 1
91 52 23 59 48 4 90 67 61 7 2 25 55 26 84 61 50 7 72
29 15 56 51 48 86 64 3 27 41 32 54 53 74 49 2 36 61 11
75 3 86 26 54 20 15 63 43 94 11 6 26 79 22 73 83 21 41Line 100 extract 26 69 35 58
Line 101 printTail 18 23
1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
57 63 56 42 13 66 70 41 43 58 23 25 90 76 23 56 68 14 97
68 14 92 68 97 15 62 3 43 10 67 58 23 44 90 96 99 11 4
93 26 31 1 2 82 4 4 70 53 91 73 88 51 57 14 70 63 4
28 84 16 21 4 17 65 46 33 20 81 20 86 66 63 74 18 84 65
71 25 70 98 50 44 54 92 6 9 83 1 98 42 22 15 51 90 99
75 27 47 6 37 77 44 29 3 13 67 30 49 27 95 87 27 25 77
13 57 26 91 4 83 3 83 44 81 13 47 21 75 93 49 22 92 30
74 21 31 60 85 55 35 12 97 78 83 15 64 3 33 30 6 97 8
83 20 96 24 44 1 7 49 18 85 73 77 71 15 95 48 9 66 72
36 46 12 9 17 80 22 47 71 75 9 27 32 92 22 2 51 18 11
40 19 98 99 17 75 9 36 18 66 23 41 24 22 8 35 57 70 49
35 35 22 73 79 84 48 82 19 30 69 1 20 79 61 36 37 55 97
1 77 73 32 99 43 72 58 48 43 67 55 58 21 20 55 11 82 99
85 77 95 67 75 51 29 81 83 2 7 23 46 14 54 43 67 96 72
84 38 64 28 81 51 30 32 44 46 50 42 43 12 87 6 94 1 1
91 52 23 59 48 4 90 67 61 7 2 25 55 26 84 61 50 7 72
29 15 56 51 48 86 64 3 27 41 32 54 53 74 49 2 36 61 11
75 3 86 26 54 20 15 63 43 94 11 6 26 79 22 73 83 21 41Line 102 Dataset 
1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
10 26 83 88 49 60 81 29 17 59 9 49 13 11 17 58 9 5 87
31 80 49 6 85 92 36 28 27 29 0 17 83 72 27 46 41 88 61
66 34 44 10 67 71 12 61 50 80 68 39 73 45 97 4 45 42 94
70 61 49 64 68 52 45 70 93 7 69 68 38 48 86 76 35 28 65
55 91 53 13 89 38 97 59 5 52 55 50 85 26 16 25 32 1 2
93 12 18 57 54 16 24 90 64 81 84 26 2 33 72 94 76 92 42
33 84 97 80 13 39 74 28 21 51 26 89 77 75 18 33 8 19 92
73 42 56 78 25 34 55 31 45 62 9 27 66 10 79 68 52 45 34
83 35 30 4 74 71 45 21 28 20 62 83 79 11 3 98 56 72 28
33 15 22 45 99 9 42 92 93 49 76 44 72 99 1 0 82 26 96
28 30 87 82 50 13 39 17 66 18 3 72 2 2 56 96 75 48 48
14 28 74 79 1 15 35 45 95 79 61 92 89 90 29 12 35 36 54
98 42 26 7 65 10 34 99 40 7 50 15 96 40 71 90 8 4 51
91 46 50 34 1 1 91 1 17 66 46 58 34 59 48 2 15 76 6
71 28 0 20 86 64 49 53 30 44 45 6 93 66 18 72 15 68 70
49 23 71 83 3 39 1 77 21 37 65 54 44 14 36 38 1 5 12
44 84 25 75 86 5 94 29 64 32 70 8 57 94 57 91 40 95 71
76 12 74 10 2 24 99 82 74 72 53 95 8 22 84 70 83 72 56
13 15 61 13 19 54 15 14 23 16 32 34 71 91 53 53 42 44 10
46 40 21 36 19 59 97 92 27 4 51 1 38 57 21 0 39 83 27
85 93 11 84 83 63 38 71 50 16 7 41 22 6 18 65 62 19 30
33 15 34 30 59 81 96 0 17 61 86 57 33 32 77 45 24 63 83
7 47 23 46 72 92 33 55 45 6 97 13 58 74 1 78 88 49 64
67 12 49 7 0 39 92 53 25 53 51 29 59 18 7 44 24 52 34
57 63 56 42 13 66 70 41 43 58 23 25 90 76 23 56 68 14 97
68 14 92 68 97 15 62 3 43 10 67 58 23 44 90 96 99 11 4
93 26 31 1 2 82 4 4 70 53 91 73 88 51 57 14 70 63 4
28 84 16 21 4 17 65 46 33 20 81 20 86 66 63 74 18 84 65
71 25 70 98 50 44 54 92 6 9 83 1 98 42 22 15 51 90 99
75 27 47 6 37 77 44 29 3 13 67 30 49 27 95 87 27 25 77
13 57 26 91 4 83 3 83 44 81 13 47 21 75 93 49 22 92 30
74 21 31 60 85 55 35 12 97 78 83 15 64 3 33 30 6 97 8
83 20 96 24 44 1 7 49 18 85 73 77 71 15 95 48 9 66 72
36 46 12 9 17 80 22 47 71 75 9 27 32 92 22 2 51 18 11
40 19 98 99 17 75 9 36 18 66 23 41 24 22 8 35 57 70 49
35 35 22 73 79 84 48 82 19 30 69 1 20 79 61 36 37 55 97
1 77 73 32 99 43 72 58 48 43 67 55 58 21 20 55 11 82 99
85 77 95 67 75 51 29 81 83 2 7 23 46 14 54 43 67 96 72
84 38 64 28 81 51 30 32 44 46 50 42 43 12 87 6 94 1 1
91 52 23 59 48 4 90 67 61 7 2 25 55 26 84 61 50 7 72
29 15 56 51 48 86 64 3 27 41 32 54 53 74 49 2 36 61 11
75 3 86 26 54 20 15 63 43 94 11 6 26 79 22 73 83 21 41Line 103 printHead 100 100
1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
10 26 83 88 49 60 81 29 17 59 9 49 13 11 17 58 9 5 87
31 80 49 6 85 92 36 28 27 29 0 17 83 72 27 46 41 88 61
66 34 44 10 67 71 12 61 50 80 68 39 73 45 97 4 45 42 94
70 61 49 64 68 52 45 70 93 7 69 68 38 48 86 76 35 28 65
55 91 53 13 89 38 97 59 5 52 55 50 85 26 16 25 32 1 2
93 12 18 57 54 16 24 90 64 81 84 26 2 33 72 94 76 92 42
33 84 97 80 13 39 74 28 21 51 26 89 77 75 18 33 8 19 92
73 42 56 78 25 34 55 31 45 62 9 27 66 10 79 68 52 45 34
83 35 30 4 74 71 45 21 28 20 62 83 79 11 3 98 56 72 28
33 15 22 45 99 9 42 92 93 49 76 44 72 99 1 0 82 26 96
28 30 87 82 50 13 39 17 66 18 3 72 2 2 56 96 75 48 48
14 28 74 79 1 15 35 45 95 79 61 92 89 90 29 12 35 36 54
98 42 26 7 65 10 34 99 40 7 50 15 96 40 71 90 8 4 51
91 46 50 34 1 1 91 1 17 66 46 58 34 59 48 2 15 76 6
71 28 0 20 86 64 49 53 30 44 45 6 93 66 18 72 15 68 70
49 23 71 83 3 39 1 77 21 37 65 54 44 14 36 38 1 5 12
44 84 25 75 86 5 94 29 64 32 70 8 57 94 57 91 40 95 71
76 12 74 10 2 24 99 82 74 72 53 95 8 22 84 70 83 72 56
13 15 61 13 19 54 15 14 23 16 32 34 71 91 53 53 42 44 10
46 40 21 36 19 59 97 92 27 4 51 1 38 57 21 0 39 83 27
85 93 11 84 83 63 38 71 50 16 7 41 22 6 18 65 62 19 30
33 15 34 30 59 81 96 0 17 61 86 57 33 32 77 45 24 63 83
7 47 23 46 72 92 33 55 45 6 97 13 58 74 1 78 88 49 64
67 12 49 7 0 39 92 53 25 53 51 29 59 18 7 44 24 52 34
57 63 56 42 13 66 70 41 43 58 23 25 90 76 23 56 68 14 97
68 14 92 68 97 15 62 3 43 10 67 58 23 44 90 96 99 11 4
93 26 31 1 2 82 4 4 70 53 91 73 88 51 57 14 70 63 4
28 84 16 21 4 17 65 46 33 20 81 20 86 66 63 74 18 84 65
71 25 70 98 50 44 54 92 6 9 83 1 98 42 22 15 51 90 99
75 27 47 6 37 77 44 29 3 13 67 30 49 27 95 87 27 25 77
13 57 26 91 4 83 3 83 44 81 13 47 21 75 93 49 22 92 30
74 21 31 60 85 55 35 12 97 78 83 15 64 3 33 30 6 97 8
83 20 96 24 44 1 7 49 18 85 73 77 71 15 95 48 9 66 72
36 46 12 9 17 80 22 47 71 75 9 27 32 92 22 2 51 18 11
40 19 98 99 17 75 9 36 18 66 23 41 24 22 8 35 57 70 49
35 35 22 73 79 84 48 82 19 30 69 1 20 79 61 36 37 55 97
1 77 73 32 99 43 72 58 48 43 67 55 58 21 20 55 11 82 99
85 77 95 67 75 51 29 81 83 2 7 23 46 14 54 43 67 96 72
84 38 64 28 81 51 30 32 44 46 50 42 43 12 87 6 94 1 1
91 52 23 59 48 4 90 67 61 7 2 25 55 26 84 61 50 7 72
29 15 56 51 48 86 64 3 27 41 32 54 53 74 49 2 36 61 11
75 3 86 26 54 20 15 63 43 94 11 6 26 79 22 73 83 21 41Line 104 drop 0 31 1x31 : true
Line 105 printHead 100 100
1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
10 26 83 88 49 60 81 29 17 59 9 49 13 11 17 58 9 5 87
31 80 49 6 85 92 36 28 27 29 0 17 83 72 27 46 41 88 61
66 34 44 10 67 71 12 61 50 80 68 39 73 45 97 4 45 42 94
70 61 49 64 68 52 45 70 93 7 69 68 38 48 86 76 35 28 65
55 91 53 13 89 38 97 59 5 52 55 50 85 26 16 25 32 1 2
93 12 18 57 54 16 24 90 64 81 84 26 2 33 72 94 76 92 42
33 84 97 80 13 39 74 28 21 51 26 89 77 75 18 33 8 19 92
73 42 56 78 25 34 55 31 45 62 9 27 66 10 79 68 52 45 34
83 35 30 4 74 71 45 21 28 20 62 83 79 11 3 98 56 72 28
33 15 22 45 99 9 42 92 93 49 76 44 72 99 1 0 82 26 96
28 30 87 82 50 13 39 17 66 18 3 72 2 2 56 96 75 48 48
14 28 74 79 1 15 35 45 95 79 61 92 89 90 29 12 35 36 54
98 42 26 7 65 10 34 99 40 7 50 15 96 40 71 90 8 4 51
91 46 50 34 1 1 91 1 17 66 46 58 34 59 48 2 15 76 6
71 28 0 20 86 64 49 53 30 44 45 6 93 66 18 72 15 68 70
49 23 71 83 3 39 1 77 21 37 65 54 44 14 36 38 1 5 12
44 84 25 75 86 5 94 29 64 32 70 8 57 94 57 91 40 95 71
76 12 74 10 2 24 99 82 74 72 53 95 8 22 84 70 83 72 56
13 15 61 13 19 54 15 14 23 16 32 34 71 91 53 53 42 44 10
46 40 21 36 19 59 97 92 27 4 51 1 38 57 21 0 39 83 27
85 93 11 84 83 63 38 71 50 16 7 41 22 6 18 65 62 19 30
33 15 34 30 59 81 96 0 17 61 86 57 33 32 77 45 24 63 83
7 47 23 46 72 92 33 55 45 6 97 13 58 74 1 78 88 49 64
67 12 49 7 0 39 92 53 25 53 51 29 59 18 7 44 24 52 34
57 63 56 42 13 66 70 41 43 58 23 25 90 76 23 56 68 14 97
68 14 92 68 97 15 62 3 43 10 67 58 23 44 90 96 99 11 4
93 26 31 1 2 82 4 4 70 53 91 73 88 51 57 14 70 63 4
28 84 16 21 4 17 65 46 33 20 81 20 86 66 63 74 18 84 65
71 25 70 98 50 44 54 92 6 9 83 1 98 42 22 15 51 90 99
75 27 47 6 37 77 44 29 3 13 67 30 49 27 95 87 27 25 77
13 57 26 91 4 83 3 83 44 81 13 47 21 75 93 49 22 92 30
83 20 96 24 44 1 7 49 18 85 73 77 71 15 95 48 9 66 72
36 46 12 9 17 80 22 47 71 75 9 27 32 92 22 2 51 18 11
40 19 98 99 17 75 9 36 18 66 23 41 24 22 8 35 57 70 49
35 35 22 73 79 84 48 82 19 30 69 1 20 79 61 36 37 55 97
1 77 73 32 99 43 72 58 48 43 67 55 58 21 20 55 11 82 99
85 77 95 67 75 51 29 81 83 2 7 23 46 14 54 43 67 96 72
84 38 64 28 81 51 30 32 44 46 50 42 43 12 87 6 94 1 1
91 52 23 59 48 4 90 67 61 7 2 25 55 26 84 61 50 7 72
29 15 56 51 48 86 64 3 27 41 32 54 53 74 49 2 36 61 11
75 3 86 26 54 20 15 63 43 94 11 6 26 79 22 73 83 21 41Line 106 printTail 36 43
1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
93 12 18 57 54 16 24 90 64 81 84 26 2 33 72 94 76 92 42
33 84 97 80 13 39 74 28 21 51 26 89 77 75 18 33 8 19 92
73 42 56 78 25 34 55 31 45 62 9 27 66 10 79 68 52 45 34
83 35 30 4 74 71 45 21 28 20 62 83 79 11 3 98 56 72 28
33 15 22 45 99 9 42 92 93 49 76 44 72 99 1 0 82 26 96
28 30 87 82 50 13 39 17 66 18 3 72 2 2 56 96 75 48 48
14 28 74 79 1 15 35 45 95 79 61 92 89 90 29 12 35 36 54
98 42 26 7 65 10 34 99 40 7 50 15 96 40 71 90 8 4 51
91 46 50 34 1 1 91 1 17 66 46 58 34 59 48 2 15 76 6
71 28 0 20 86 64 49 53 30 44 45 6 93 66 18 72 15 68 70
49 23 71 83 3 39 1 77 21 37 65 54 44 14 36 38 1 5 12
44 84 25 75 86 5 94 29 64 32 70 8 57 94 57 91 40 95 71
76 12 74 10 2 24 99 82 74 72 53 95 8 22 84 70 83 72 56
13 15 61 13 19 54 15 14 23 16 32 34 71 91 53 53 42 44 10
